"HEADER","POST","ClientAccountID","CurrencyPrimary","AssetClass","Symbol","Description","Quantity","MarkPrice","PositionValue","CostBasisPrice","CostBasisMoney"
"HEADER","TRNT","ClientAccountID","CurrencyPrimary","AssetClass","Symbol","Description","TradeDate","Quantity","Proceeds","IBCommission","NetCash","CostBasis","FifoPnlRealized","OrigTradePrice","Buy/Sell"
"DATA","TRNT","U17419949","USD","OPT","SEPN  260417P00025000","SEPN 17APR26 25 P","2025-12-29","-5","1015","-3.33445","1011.66555","-1848.3205","-836.65495","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","SEPN  260417P00025000","SEPN 17APR26 25 P","2025-12-29","-5","1015","-3.33445","1011.66555","-1848.3205","-836.65495","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","SERV  260320C00012000","SERV 20MAR26 12 C","2025-08-27","15","-4605","-10.52175","-4615.52175","4615.52175","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","SERV  260320C00012000","SERV 20MAR26 12 C","2025-08-27","15","-4605","-10.52175","-4615.52175","4615.52175","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","SERV  260320C00012000","SERV 20MAR26 12 C","2025-09-17","-1","303","-1.05344","301.94656","-307.70145","-5.75489","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","SERV  260320C00012000","SERV 20MAR26 12 C","2025-09-17","-15","4545","-10.5891","4534.4109","-4615.52175","-81.11085","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","SERV  260320C00012000","SERV 20MAR26 12 C","2025-09-17","-14","4242","-9.88316","4232.11684","-4307.8203","-75.70346","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","TSLA  250725P00295000","TSLA 25JUL25 295 P","2025-07-01","1","-1955","-1.05365","-1956.05365","1956.05365","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","TSLA  250725P00295000","TSLA 25JUL25 295 P","2025-07-01","1","-1955","-0.35365","-1955.35365","1955.35365","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","TSLA  250725P00295000","TSLA 25JUL25 295 P","2025-07-01","-2","3230","-0.85288","3229.14712","-3911.4073","-682.26018","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","TSLA  260116C00405000","TSLA 16JAN26 405 C","2025-11-13","13","-47710","-5.4067","-47715.4067","47715.4067","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","TSLA  260116C00405000","TSLA 16JAN26 405 C","2025-12-05","-13","0","0","0","-47715.4067","0","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","TSLA  270115C00400000","TSLA 15JAN27 400 C","2025-09-12","1","-10738","-1.05315","-10739.05315","10739.05315","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","TSLA  270115C00400000","TSLA 15JAN27 400 C","2025-09-17","-1","12227","-1.05344","12225.94656","-10739.05315","1486.89341","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","TTD   260918C00047500","TTD 18SEP26 47.5 C","2025-09-12","2","-2160","-1.4013","-2161.4013","2161.4013","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","TTD   260918C00047500","TTD 18SEP26 47.5 C","2025-09-12","1","-1080","-0.70065","-1080.70065","1080.70065","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","TTD   260918C00047500","TTD 18SEP26 47.5 C","2025-09-12","1","-1080","-0.70065","-1080.70065","1080.70065","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","TTD   260918C00047500","TTD 18SEP26 47.5 C","2025-09-12","1","-1080","-0.70065","-1080.70065","1080.70065","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","TTD   260918C00047500","TTD 18SEP26 47.5 C","2025-09-12","1","-1080","-0.70065","-1080.70065","1080.70065","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","TTD   260918C00047500","TTD 18SEP26 47.5 C","2025-09-12","2","-2160","-1.4013","-2161.4013","2161.4013","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","TTD   260918C00047500","TTD 18SEP26 47.5 C","2025-09-12","2","-2160","-1.4013","-2161.4013","2161.4013","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","TTD   260918C00047500","TTD 18SEP26 47.5 C","2025-09-17","-10","10950","-7.0594","10942.9406","-10807.0065","135.9341","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","UNH   270115C00360000","UNH 15JAN27 360 C","2025-09-12","10","-56720","-4.5065","-56724.5065","56724.5065","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","UNH   270115C00360000","UNH 15JAN27 360 C","2025-09-17","-1","5078","-1.05594","5076.94406","-5672.45065","-595.50659","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","UNH   270115C00360000","UNH 15JAN27 360 C","2025-09-17","-4","20276","-2.57376","20273.42624","-22689.8026","-2416.37636","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","UNH   270115C00360000","UNH 15JAN27 360 C","2025-09-17","-3","15207","-1.93032","15205.06968","-17017.35195","-1812.28227","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","UNH   270115C00360000","UNH 15JAN27 360 C","2025-09-17","-1","5070","-0.64344","5069.35656","-5672.45065","-603.09409","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","UNH   270115C00360000","UNH 15JAN27 360 C","2025-09-17","-1","5070","-0.64344","5069.35656","-5672.45065","-603.09409","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","USAR  270115C00030000","USAR 15JAN27 30 C","2025-10-17","9","-13446","-6.2856","-13452.2856","13452.2856","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","USAR  270115C00030000","USAR 15JAN27 30 C","2025-10-27","-5","4125","-3.49345","4121.50655","-7473.492","-3351.98545","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","USAR  270115C00030000","USAR 15JAN27 30 C","2025-10-27","-4","3300","-2.79476","3297.20524","-5978.7936","-2681.58836","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","UUUU  270115C00020000","UUUU 15JAN27 20 C","2025-10-17","2","-1880","-1.3918","-1881.3918","1881.3918","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","UUUU  270115C00020000","UUUU 15JAN27 20 C","2025-10-17","1","-940","-0.6959","-940.6959","940.6959","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","UUUU  270115C00020000","UUUU 15JAN27 20 C","2025-10-27","-1","831","-1.04869","829.95131","-940.6959","-110.74459","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","UUUU  270115C00020000","UUUU 15JAN27 20 C","2025-10-27","-2","1662","-1.04738","1660.95262","-1881.3918","-220.43918","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","UUUU  270115C00022000","UUUU 15JAN27 22 C","2025-10-17","4","-3876","-2.7836","-3878.7836","3878.7836","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","UUUU  270115C00022000","UUUU 15JAN27 22 C","2025-10-17","10","-9680","-6.959","-9686.959","9686.959","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","UUUU  270115C00022000","UUUU 15JAN27 22 C","2025-10-17","6","-5814","-4.1754","-5818.1754","5818.1754","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","UUUU  270115C00022000","UUUU 15JAN27 22 C","2025-10-17","10","-9680","-6.959","-9686.959","9686.959","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","UUUU  270115C00022000","UUUU 15JAN27 22 C","2025-10-27","-15","11790","-10.48035","11779.51965","-14535.4385","-2755.91885","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","UUUU  270115C00022000","UUUU 15JAN27 22 C","2025-10-27","-15","11790","-10.48035","11779.51965","-14535.4385","-2755.91885","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","VSAT  270115C00032000","VSAT 15JAN27 32 C","2025-09-12","10","-10660","3.4935","-10656.5065","10656.5065","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","VSAT  270115C00032000","VSAT 15JAN27 32 C","2025-09-17","-1","1058","-1.05344","1056.94656","-1065.65065","-8.70409","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","VSAT  270115C00032000","VSAT 15JAN27 32 C","2025-09-17","-4","4232","-2.46376","4229.53624","-4262.6026","-33.06636","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","VSAT  270115C00032000","VSAT 15JAN27 32 C","2025-09-17","-5","5290","-3.5172","5286.4828","-5328.25325","-41.77045","0","SELL"
"DATA","TRNT","U17419949","USD","OPT","XLF   250630P00049000","XLF 30JUN25 49 P","2025-05-01","1","-160","-0.77795","-160.77795","160.77795","0","0","BUY"
"DATA","TRNT","U17419949","USD","OPT","XLF   250630P00049000","XLF 30JUN25 49 P","2025-05-16","-1","43","-1.46074","41.53926","-160.77795","-119.23869","0","SELL"
"DATA","TRNT","U17419949","DKK","CASH","GBP.DKK","GBP.DKK","2025-10-20","-9","77.40405","-1.4896","0","0","0","0","SELL"
"DATA","TRNT","U17419949","DKK","CASH","GBP.DKK","GBP.DKK","2025-10-23","-0.4857","4.173207255","0","0","0","0","0","SELL"
"DATA","TRNT","U17419949","DKK","CASH","GBP.DKK","GBP.DKK","2025-11-10","-0.0224","0.1903832","0","0","0","0","0","SELL"
"DATA","TRNT","U17419949","DKK","CASH","USD.DKK","USD.DKK","2025-09-17","453","-2856.9804","-1.4656","0","0","0","0","BUY"
"DATA","TRNT","U17419949","ILS","CASH","USD.ILS","USD.ILS","2025-07-17","868","-2911.5324","-1.49028","0","0","0","0","BUY"
"DATA","TRNT","U17419949","ILS","CASH","USD.ILS","USD.ILS","2025-08-08","-227","778.5873","-1.48752","0","0","0","0","SELL"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-02-28","-30164","37912.22668","-1.58722","0","0","0","0","SELL"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-02-28","-0.29","0.3644923","0","0","0","0","0","SELL"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-06-16","0.74","-1.0060966","-1.4736","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-06-16","3122.73","-4252.3775775","0","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-06-16","0.73","-0.9925007","0","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-06-16","0.01","-0.0135959","0","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-06-16","0.44","-0.5982196","0","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-06-16","3677.01","-4999.998198","-1.4736","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-08-01","14058","-18512.2773","-1.51442","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-08-01","0.074793","-0.098491162","0","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-08-01","4","-5.2672","-1.51442","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-08-08","145","-194.996","-1.48752","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-08-08","4","-5.3792","-1.48752","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-08-08","5","-6.72425","-1.48752","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-08-13","0.9367","-1.264591835","0","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-09-09","-0.3116","0.42204662","0","0","0","0","0","SELL"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-09-19","71000","-95823.02","-1.47558","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-12-05","727.76","-969.994916","-1.50076","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-12-22","223438.49","-300564.9879782","-4.493326344","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-12-23","219280.3","-296273.998936","-4.401565038","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-12-23","3990.67","-5389.9984355","-1.48564","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2025-12-29","240274.58","-324534.0697144","-4.808102056","0","0","0","0","BUY"
"DATA","TRNT","U17419949","USD","CASH","GBP.USD","GBP.USD","2026-01-07","-187.88","253.750728","0","0","0","0","0","SELL"
"DATA","TRNT","U17419949","USD","CASH","ILS.USD","ILS.USD","2025-08-13","-4.31863","1.264567806","0","0","0","0","0","SELL"
"DATA","TRNT","U17419949","USD","CASH","ILS.USD","ILS.USD","2025-09-09","1.4","-0.422003582","0","0","0","0","0","BUY"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-03-10","0.0416","-3325.4208","-5.98575744","-3331.40655744","3331.40655744","0","0","BUY"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-03-10","0.0416","-3327.1992","-5.98895856","-3333.18815856","3333.18815856","0","0","BUY"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-03-10","0.0416","-3328.936","-5.9920848","-3334.9280848","3334.9280848","0","0","BUY"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-03-10","0.0416","-3326.4192","-5.98755456","-3332.40675456","3332.40675456","0","0","BUY"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-03-10","0.07136561","-5712.156948608","-10.281882508","-5722.438831116","5722.438831116","0","0","BUY"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-03-10","0.4","-31968.8","-57.54384","-32026.34384","32026.34384","0","0","BUY"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-03-10","0.0416","-3325.088","-5.9851584","-3331.0731584","3331.0731584","0","0","BUY"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-03-10","0.0416","-3326.8664","-5.98835952","-3332.85475952","3332.85475952","0","0","BUY"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-03-10","0.0416","-3327.9376","-5.99028768","-3333.92788768","3333.92788768","0","0","BUY"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-03-10","0.23782675","-19015.675623","-34.228216121","-19049.903839121","19049.903839121","0","0","BUY"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.4","32681.8","-58.82724","32622.97276","-32043.804279","579.168481","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.02088257","1706.199940565","-3.071159893","1703.128780672","-1671.980918","31.147863","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00002129","1.739488805","-0.00313108","1.736357725","-1.704602","0.031756","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.03392713","2771.999193085","-4.989598548","2767.009594537","-2716.404827","50.604767","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00016021","13.089877945","-0.02356178","13.066316165","-12.827351","0.238965","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00024233","19.799451485","-0.035639013","19.763812472","-19.40236","0.361453","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.0002908","23.7596686","-0.042767404","23.716901196","-23.283152","0.433749","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00003843","3.139903935","-0.005651827","3.134252108","-3.076931","0.057321","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00042727","34.909881715","-0.062837787","34.847043928","-34.20974","0.637304","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00042788","34.95972146","-0.062927499","34.896793961","-34.25858","0.638214","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00213647","174.559213115","-0.314206584","174.245006531","-171.058307","3.186699","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00005299","4.329521455","-0.007793139","4.321728316","-4.24269","0.079038","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00014956","12.21972502","-0.021995505","12.197729515","-11.97465","0.22308","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00666425","544.499214125","-0.980098585","543.51911554","-533.578905","9.940211","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00001187","0.969832415","-0.001745698","0.968086717","-0.950382","0.017705","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00205986","168.29983137","-0.302939697","167.996891673","-164.924462","3.07243","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00242336","197.99941712","-0.356398951","197.643018169","-194.028402","3.614617","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00121168","98.99970856","-0.178199475","98.821509085","-97.014201","1.807308","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00000208","0.16994536","-0.000305902","0.169639458","-0.166537","0.003102","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00121168","98.99970856","-0.178199475","98.821509085","-97.014201","1.807308","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00121168","98.99970856","-0.178199475","98.821509085","-97.014201","1.807308","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00002141","1.749293345","-0.003148728","1.746144617","-1.71421","0.031935","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00008114","6.62950313","-0.011933106","6.617570024","-6.496544","0.121026","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00012116","9.89931722","-0.017818771","9.881498449","-9.70078","0.180719","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00133285","108.899842825","-0.196019717","108.703823108","-106.715781","1.988042","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00059299","48.449951455","-0.087209913","48.362741542","-47.478254","0.884487","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00010684","8.72930878","-0.015712756","8.713596024","-8.554236","0.15936","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00121168","98.99970856","-0.178199475","98.821509085","-97.014201","1.807308","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00004479","3.659544555","-0.00658718","3.652957375","-3.58615","0.066808","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00005936","4.84997912","-0.008729962","4.841249158","-4.752709","0.08854","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00121168","98.99970856","-0.178199475","98.821509085","-97.014201","1.807308","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00005936","4.84997912","-0.008729962","4.841249158","-4.752709","0.08854","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00000428","0.34969526","-0.000629452","0.349065808","-0.342682","0.006384","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00003561","2.909497245","-0.005237095","2.90426015","-2.851145","0.053115","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00059825","48.879717125","-0.087983491","48.791733634","-47.899401","0.892333","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.00411972","336.59966274","-0.605879393","335.993783347","-329.848923","6.14486","0","SELL"
"DATA","TRNT","U17419949-P","USD","CRYPTO","BTC.USD-PAXOS","Bitcoin cryptocurrency","2025-04-03","-0.03356389","2742.899827607","-4.93721969","2737.962607918","-2687.321704","50.640904","0","SELL"
